Código Departamento;Departamento;Código Entidad;Entidad;Dimensión;Subcategoría;Indicador;Dato Numérico;Dato Cualitativo;Año;Mes;Fuente;Unidad de Medida
5;Antioquia;5036;Angelópolis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,32;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5038;Angostura;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,97;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5040;Anorí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,21;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5042;Santafé de Antioquia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;11,81;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5044;Anzá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,03;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5045;Apartadó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;8,13;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5051;Arboletes;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,41;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5055;Argelia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,27;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5059;Armenia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,57;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5079;Barbosa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;9,24;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5086;Belmira;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,05;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5088;Bello;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;20,68;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5091;Betania;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;5,28;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5093;Betulia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,79;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5101;Ciudad Bolívar;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,63;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5107;Briceño;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,66;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5113;Buriticá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,36;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5120;Cáceres;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,11;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5125;Caicedo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,73;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5129;Caldas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;20,55;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5134;Campamento;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,31;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5138;Cañasgordas;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,97;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5142;Caracolí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;5,29;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5145;Caramanta;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,6;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5147;Carepa;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,59;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5148;El Carmen de Viboral;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;10,92;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5150;Carolina;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;11,56;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5154;Caucasia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,94;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5172;Chigorodó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;6,37;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5895;Zaragoza;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,39;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5887;Yarumal;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;9,02;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5890;Yolombó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,07;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5893;Yondó;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,64;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5658;San José de La Montaña;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;9,14;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5659;San Juan de Urabá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;1,77;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5660;San Luis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,19;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5664;San Pedro de Los Milagros;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;8,32;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5665;San Pedro de Urabá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,36;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5667;San Rafael;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,09;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5670;San Roque;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;8,23;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5674;San Vicente;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,66;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5679;Santa Bárbara;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;8,66;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5686;Santa Rosa de Osos;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;10,05;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5690;Santo Domingo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,75;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5697;El Santuario;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;11,38;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5736;Segovia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;12,61;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5756;Sonsón;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,13;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5761;Sopetrán;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,5;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5789;Támesis;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;7,75;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5790;Tarazá;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,64;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5792;Tarso;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;4,91;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5809;Titiribí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,87;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5819;Toledo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,04;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5837;Turbo;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;5,41;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5842;Uramita;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;2,53;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5847;Urrao;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;3,31;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5854;Valdivia;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;1,53;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5856;Valparaíso;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;6,24;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
5;Antioquia;5858;Vegachí;Vivienda y acceso a servicios públicos;Vivienda y acceso a servicios públicos;Penetración de banda ancha;10,67;;2018;3;Ministerio de Tecnologías de la Información y las Comunicaciones;Porcentaje (el valor está multiplicado por 100)
